volume,vw,open,close,high,low,timestamp,transactions
156331055.0,109.0095,108.72,109.47,109.49,108.49,2010-09-02 04:00:00,389540
212287256.0,110.497,110.54,110.89,110.99,109.95,2010-09-03 04:00:00,464680
142240711.0,110.0044,110.37,109.64,110.51,109.55,2010-09-07 04:00:00,360009
150399758.0,110.3831,109.86,110.41,110.85,109.81,2010-09-08 04:00:00,389344
147253290.0,111.125,111.65,110.92,111.68,110.62,2010-09-09 04:00:00,346454
127914804.0,111.3084,111.12,111.482,111.61,110.87,2010-09-10 04:00:00,297530
178801392.0,112.3763,112.58,112.72,112.95,112.13,2010-09-13 04:00:00,354744
209599632.0,112.775,112.5,112.65,113.29,112.08,2010-09-14 04:00:00,465488
168894935.0,112.7143,112.32,113.08,113.21,111.98,2010-09-15 04:00:00,405382
199903415.0,112.8338,112.73,113.05,113.12,112.35,2010-09-16 04:00:00,430786
196435944.0,112.5925,113.04,112.49,113.15,112.18,2010-09-17 04:00:00,439152
214963219.0,113.6107,112.88,114.21,114.46,112.62,2010-09-20 04:00:00,433859
268850280.0,114.1326,114.3,113.98,114.84,113.51,2010-09-21 04:00:00,600387
